"","Contacted","Age","Male","Education","Married","Union.Member","Household.Income","Urban","Close.To.Party","District.Competitiveness","ENEP","PR","Alpha.Polity","District","District.Country"
"51290",1,23,0,4,1,0,2,0,0,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51291",1,20,0,5,0,0,2,0,0,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51292",0,25,0,4,0,0,3,0,0,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51293",0,51,1,4,1,1,2,0,1,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51299",0,68,1,3,1,0,3,0,0,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51300",0,47,1,4,0,1,3,0,0,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51301",0,29,0,8,1,0,3,0,0,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51302",0,37,0,4,1,1,3,0,1,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51303",0,19,0,4,0,0,3,0,0,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51304",1,54,0,8,1,0,4,0,1,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51308",0,76,1,3,1,0,2,0,0,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51311",0,65,0,3,1,0,2,0,1,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51312",0,27,1,4,0,0,2,0,1,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51313",0,30,1,4,0,0,2,0,1,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51315",0,36,0,4,1,0,3,0,0,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51316",1,21,0,7,0,0,4,0,0,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51320",1,44,0,7,1,0,5,0,1,0.800354051052119,3.14576776897934,1,"Portugal 2005",615,"Portugal 20058"
"51325",1,28,1,5,0,0,4,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51326",0,65,1,3,1,0,3,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51327",1,65,1,3,1,0,3,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51328",1,43,1,7,0,0,3,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51329",0,62,0,2,0,0,2,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51330",1,72,0,2,0,0,3,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51333",1,26,1,8,0,0,3,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51334",1,33,1,8,0,0,3,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51337",0,30,0,4,1,0,3,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51339",0,26,1,8,0,0,3,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51343",1,58,0,4,1,0,4,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51344",0,37,0,5,0,1,3,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51345",1,61,1,4,1,0,4,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51346",1,49,1,4,1,0,4,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51348",0,48,0,8,1,0,5,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51349",0,44,0,8,1,0,5,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51352",1,29,0,4,0,0,2,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51355",0,23,1,5,1,0,4,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51356",0,34,1,8,0,0,5,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51359",0,56,0,5,1,1,4,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51364",0,29,0,5,0,0,3,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51366",0,30,1,4,1,0,3,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51367",0,40,0,3,1,0,3,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51368",1,31,0,8,0,0,3,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51369",0,55,1,7,0,1,3,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51370",0,55,0,3,0,0,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51371",0,66,1,3,1,0,1,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51372",1,34,1,8,1,0,3,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51374",0,21,1,4,0,0,5,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51375",0,21,1,7,0,0,2,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51376",0,29,0,4,0,0,4,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51377",0,37,1,4,1,0,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51378",0,71,0,1,1,0,1,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51381",0,47,1,7,0,1,4,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51382",0,47,1,4,1,0,3,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51384",0,66,0,2,1,0,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51386",0,86,0,1,0,0,1,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51387",0,59,1,3,1,0,1,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51389",0,55,0,4,1,0,2,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51390",0,28,1,4,0,0,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51391",0,29,0,8,0,0,3,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51392",0,37,1,8,0,0,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51394",0,41,0,4,1,0,2,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51396",0,24,1,5,0,0,2,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51397",0,40,1,5,1,0,3,0,1,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51398",0,53,1,3,1,0,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51399",0,32,1,5,1,1,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51401",0,33,0,4,1,1,2,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51402",1,25,0,7,0,0,3,0,1,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51403",0,47,0,4,1,1,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51404",0,44,1,7,1,0,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51405",0,56,1,3,1,0,2,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51406",1,34,0,4,1,0,3,0,1,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51407",1,68,1,3,1,0,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51408",1,73,1,3,1,0,2,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51409",0,49,0,4,1,1,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51410",0,56,0,3,1,0,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51411",0,54,0,3,1,1,2,0,1,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51412",0,47,0,4,1,0,2,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51415",1,31,1,8,1,1,3,0,1,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51416",0,32,0,4,1,0,3,0,1,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51417",0,64,1,3,0,0,2,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51418",0,33,1,5,1,0,4,0,1,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51419",1,36,1,4,1,0,2,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51420",0,31,0,5,1,0,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51421",0,33,0,5,1,0,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51422",0,84,0,1,0,0,1,0,1,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51424",0,49,0,3,1,1,2,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51425",0,50,1,3,1,0,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51426",1,34,1,7,1,0,3,0,0,0.778513593986018,2.56191961152281,1,"Portugal 2005",612,"Portugal 20055"
"51427",0,44,1,4,1,1,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51428",0,58,0,3,1,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51429",0,45,1,5,1,1,3,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51430",1,71,1,3,1,0,3,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51432",0,47,0,3,1,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51433",0,61,1,4,1,0,3,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51434",1,39,0,8,1,0,5,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51435",1,50,1,5,0,0,4,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51436",1,77,0,2,0,0,1,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51437",0,46,1,5,1,1,4,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51439",1,48,0,5,1,1,3,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51440",1,25,1,7,0,0,3,0,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51441",0,21,1,4,0,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51442",0,30,0,5,0,0,2,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51443",0,62,0,3,1,0,3,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51444",0,53,0,3,1,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51447",0,69,0,4,0,0,1,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51448",1,65,1,3,0,0,3,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51449",0,67,0,3,1,0,2,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51450",0,27,1,4,0,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51451",0,65,0,4,1,0,3,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51452",0,70,0,4,1,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51453",0,41,1,4,0,0,3,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51454",0,63,0,4,1,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51455",0,58,0,4,0,0,2,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51456",0,69,1,4,1,0,1,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51457",0,81,0,2,1,0,3,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51458",0,23,1,4,0,0,3,0,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51459",0,59,1,3,1,0,2,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51460",0,25,1,4,1,0,3,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51461",1,42,1,8,1,1,5,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51463",0,72,1,3,1,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51464",0,26,0,5,1,0,3,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51465",0,41,0,4,0,0,2,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51466",0,42,0,4,1,0,4,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51467",0,53,0,3,1,0,3,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51469",1,56,0,3,1,0,2,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51470",1,32,0,4,1,0,3,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51471",1,35,1,4,1,0,1,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51472",1,19,1,4,0,0,2,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51474",0,32,0,5,1,0,3,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51475",0,33,1,4,1,0,3,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51477",0,48,0,8,1,1,4,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51482",0,64,1,3,1,0,2,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51483",1,25,0,8,0,0,4,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51489",0,49,1,4,0,0,1,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51491",1,42,1,4,1,0,5,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51493",0,28,0,8,0,0,3,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51494",0,61,0,3,1,0,3,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51495",1,32,1,4,1,0,2,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51497",0,72,0,3,1,0,2,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51498",0,28,0,4,1,0,3,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51499",0,25,0,4,1,0,2,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51500",0,41,1,4,1,1,3,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51503",0,61,0,8,0,0,4,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51504",0,34,1,8,1,1,4,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51506",1,54,1,5,0,0,3,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51509",1,48,0,3,1,0,1,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51510",0,68,0,3,0,0,1,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51513",1,64,0,4,0,0,2,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51514",1,83,1,8,1,0,4,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51516",1,22,0,7,0,0,4,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51517",0,70,1,5,1,0,3,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51518",1,51,0,5,0,0,3,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51519",0,20,1,4,0,0,5,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51521",0,69,0,1,0,0,2,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51522",1,75,0,1,0,0,1,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51523",0,28,0,8,1,1,5,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51524",0,80,0,4,1,0,3,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51525",0,78,0,3,0,0,2,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51526",1,42,1,8,1,0,4,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51527",1,53,0,5,0,0,2,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51528",0,66,0,3,0,0,2,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51530",0,58,1,5,1,0,2,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51531",1,41,0,8,1,0,4,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51532",0,60,0,8,0,0,3,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51534",0,44,0,8,0,1,3,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51536",0,70,1,8,0,0,5,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51538",0,56,0,4,0,0,4,1,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51539",0,45,0,8,0,0,3,1,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"51542",1,34,1,5,1,1,4,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51543",0,30,0,8,1,0,4,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51544",0,29,0,7,0,0,2,0,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51545",1,36,0,8,1,1,3,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51546",0,29,0,4,1,0,4,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51547",0,42,0,3,1,0,2,0,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51549",0,52,1,8,1,1,5,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51550",1,48,1,4,1,0,4,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51552",0,63,1,3,1,0,2,0,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51553",0,55,1,3,0,1,2,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51555",0,31,1,8,0,0,3,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51556",1,22,0,7,0,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51557",1,28,1,4,0,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51561",0,46,0,5,1,0,3,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51562",0,63,0,4,1,0,4,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51563",0,54,0,4,0,0,3,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51564",0,38,0,5,1,1,4,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51565",1,66,1,4,1,1,4,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51566",1,38,0,8,0,1,3,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51567",0,52,0,3,1,0,2,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51568",0,25,0,4,1,0,2,0,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51570",0,46,1,4,1,0,3,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51571",1,24,1,8,0,0,4,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51573",1,39,1,7,1,1,3,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51575",0,38,0,4,1,1,3,0,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51576",0,38,1,8,0,1,3,0,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51577",1,63,1,8,1,1,4,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51578",0,36,1,4,0,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51579",1,27,1,5,0,0,5,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51580",0,30,1,4,0,0,2,1,1,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51581",0,28,0,5,0,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51582",0,33,1,8,0,0,3,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51583",0,66,0,4,0,0,2,1,0,0.878152641635861,3.3443366468129,1,"Portugal 2005",604,"Portugal 200514"
"51585",0,49,0,3,1,0,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51586",0,59,0,2,0,0,2,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51587",0,35,0,7,1,0,3,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51588",0,34,0,8,1,0,4,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51589",1,55,1,5,1,0,3,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51590",0,49,0,5,1,0,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51591",0,32,1,5,1,1,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51592",0,33,0,4,1,0,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51593",0,62,1,3,1,0,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51594",0,33,1,4,0,0,2,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51595",0,42,1,4,0,0,3,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51596",0,34,0,4,1,0,2,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51597",1,59,1,4,1,0,2,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51598",0,32,0,8,0,0,3,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51599",0,42,1,4,1,0,3,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51601",0,38,0,4,1,0,3,0,0,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
"51602",0,38,0,4,1,0,3,0,1,0.663117441533829,3.35387548529321,1,"Portugal 2005",601,"Portugal 200510"
